Country,Date,log_share,log_price,TAVG,share,q_imported
canada,2019-04,-2.338715923523905,-3.566047882222391,23.24,0.0964514097337736,6015331.484099
canada,2019-05,-2.197618690246543,-3.545190064041201,26.54,0.1110673294157742,6102938.477509
canada,2019-06,-2.242807351204381,-3.4864034183075114,28.45,0.1061600570879591,5395861.830065
canada,2019-07,-1.820088259034656,-3.427423435292061,28.62,0.1620114513285579,6806547.2
canada,2019-08,-1.7559993795020945,-3.395061536349332,28.42,0.1727345286556151,6448469.880597
canada,2019-09,-1.9525005480330488,-3.509808676719316,27.81,0.1419187528675589,6147225.48495
canada,2019-10,-1.8454741784670696,-3.641179037092849,27.27,0.1579504064480413,8223673.931298
canada,2019-11,-1.9964016584410844,-3.568689358682232,20.53,0.1358231430273474,6305561.099291
canada,2019-12,-2.260097768628072,-3.545882741970636,19.72,0.1043402830497434,5662052.638889
canada,2020-01,-2.3690961060436253,-3.5724016069314053,18.64,0.093565261141099,6095762.455516
canada,2020-02,-2.337069327928472,-3.545683125954147,19.73,0.0966103570252571,5698773.576389
canada,2020-03,-2.357736240127814,-3.524799505234991,23.33,0.0946342100247114,5941943.525424
canada,2020-04,-2.3098722013303394,-3.5518493052703426,24.24,0.0992739378261705,5137244.808362
canada,2020-05,-2.2068900521546064,-3.520779588683753,25.55,0.1100423428613986,5512700.844595
canada,2020-06,-2.270448234839197,-3.509555961390761,28.06,0.1032658823415791,5429957.826087
canada,2020-07,-1.735549180536564,-3.487843731122805,28.73,0.1763033513259129,6756503.235294
canada,2020-08,-1.658368743586328,-3.463162948137203,28.97,0.1904493986495886,7708249.265176
canada,2020-09,-1.8685480298674355,-3.526397964003334,27.94,0.15434760731055,6934377.142857
canada,2020-10,-1.833361292153771,-3.643591275108419,26.32,0.1598752760930697,9088512.290076
canada,2020-11,-1.96302361555346,-3.602740460974665,22.37,0.1404331624417733,7360175.404412
canada,2020-12,-2.169138205274666,-3.469346823564262,15.23,0.1142760569903195,5900901.125402
canada,2021-01,-2.259438029752179,-3.5047088976756444,15.74,0.1044091431031224,6094984.717608
canada,2021-02,-2.369405727651842,-3.5546757211048523,19.52,0.0935362957988506,6197089.440559
canada,2021-03,-2.361397063430772,-3.510521498938742,20.77,0.0942884042564998,6919449.364548
canada,2021-04,-2.2641881587467467,-3.5262917526240747,22.11,0.1039143622718977,6570630.170068
canada,2021-05,-2.151780633622549,-3.5341080673492264,25.81,0.1162769267217152,7019763.732877
canada,2021-06,-2.127812427219681,-3.4857776961546785,27.7,0.1190975436356139,6763884.836601
canada,2021-07,-1.812401086987668,-3.433311588085646,28.47,0.1632616603579506,7297321.702786
canada,2021-08,-1.6955440631534306,-3.410114363526392,29.34,0.183499366620397,8285084.727273
canada,2021-09,-1.883422053100036,-3.6045681978117927,28.13,0.1520688267433766,8463314.411765
canada,2021-10,-1.881387873790512,-3.676274303999089,26.01,0.1523784768394962,10859523.241107
canada,2021-11,-1.9858398189590736,-3.6089618354537496,19.89,0.1372652877060411,8983971.328413
canada,2021-12,-2.120485331258425,-3.525144220320579,21.07,0.1199733875443645,7610803.639456
canada,2022-01,-2.320762476727812,-3.611566236520873,16.11,0.098198682841815,8390039.481481
canada,2022-02,-2.3436992006871185,-3.5821508565147813,19.45,0.0959719612308558,7731328.561151
canada,2022-03,-2.162967877983517,-3.640686966876165,22.51,0.114983357557405,10966543.89313
canada,2022-04,-2.23936825625876,-3.623278638846055,23.68,0.1065257801213731,9362863.745318
canada,2022-05,-2.089445462641345,-3.599084174002257,26.54,0.123755743976186,9573563.516484
canada,2022-06,-2.123802538379213,-3.5830501377175827,28.58,0.1195760703249873,8775975.467626
canada,2022-07,-1.871271822914805,-3.5568803700883413,29.31,0.1539277684075888,9337294.526316
canada,2022-08,-1.6427714343547777,-3.557573865590536,29.25,0.1934431836154615,12803722.982456
canada,2022-09,-1.8139295354981428,-3.611095257851142,28.03,0.1630123139214962,10249078.592593
canada,2022-10,-1.820145794680185,-3.712863312193552,24.26,0.1620021301632747,12996118.114754
canada,2022-11,-1.8864441048542968,-3.624348832388268,22.64,0.1516099605866129,10521986.554307
canada,2022-12,-2.088117258802309,-3.624133380628898,17.88,0.1239202260391111,9429634.194757
canada,2023-01,-2.15149480548847,-3.662938291994989,17.98,0.1163101666889491,10899335.564202
canada,2023-02,-2.1333411122354824,-3.675250548979822,21.11,0.1184409076699889,10266601.897233
canada,2023-03,-2.1278436803628824,-3.6123759280892975,22.16,0.1190938215211919,11203025.259259
canada,2023-04,-1.9990929913552504,-3.6803682468090666,24.65,0.135458089193061,11203666.269841
canada,2023-05,-1.933778302229604,-3.610719574460598,25.67,0.1446008194545518,10647265.222222
canada,2023-06,-2.0386899899677564,-3.587748593146441,27.81,0.1301991614157371,10290145.270758
canada,2023-07,-1.7005445179735024,-3.6272394605488776,29.38,0.1825840766683264,11694050.300752
canada,2023-08,-1.620843095763783,-3.596968533221934,29.93,0.1977319218432304,12383723.284672
canada,2023-09,-1.7913874600187771,-3.657150072249443,27.92,0.1667286797355475,10948998.643411
canada,2023-10,-1.73799951546214,-3.7472684434628833,24.47,0.175871877909739,14700707.161017
canada,2023-11,-1.976122354209973,-3.678233257257479,21.09,0.1386056602646438,11118235.375494
canada,2023-12,-2.082361886242328,-3.62210664034362,18.38,0.1246354894369669,9489682.134831
canada,2024-01,-2.1831960116278863,-3.685990601628738,16.78,0.1126808253103386,11400076.414343
canada,2024-02,-2.158400661258676,-3.690060144839829,17.55,0.1155097125448136,11135323.72
canada,2024-03,-2.095922236004879,-3.637817823655598,22.07,0.1229567961648611,11753013.574144
canada,2024-04,-2.1543691309270163,-3.6304644277644766,22.54,0.1159763334206383,10875536.943396
canada,2024-05,-1.9415718067191643,-3.595951295865548,27.47,0.1434782523666923,10908449.233577
canada,2024-06,-1.8538056172110169,-3.5844863609715705,28.49,0.1566399190154053,10579735.179856
canada,2024-07,-1.559619313481288,-3.5640555867036623,29.72,0.2102160823987919,13086260.176678
canada,2024-08,-1.6864669368907002,-3.6386808909518615,29.06,0.1851725961093226,13378242.091255
canada,2024-09,-1.7883134498860291,-3.7047283020985127,28.43,0.1672419939488055,13253629.02439
canada,2024-10,-1.8306167447877728,-3.733878912970201,24.9,0.1603146640456743,15197904.728033
canada,2024-11,-2.042123004518674,-3.7028544005242368,21.89,0.1297529521597503,12212194.008097
canada,2024-12,-2.1869568593068203,-3.710029057781032,17.76,0.1122578457693731,11696756.44898
canada,2025-01,-2.328925146662537,-3.718087065005024,13.64,0.0974003819715151,12727544.074074
canada,2025-02,-2.256648849577323,-3.59131624802056,20.37,0.1047007655198139,10308802.028986
chile,2010-01,-1.0811365481167663,-1.0645585784580722,12.41,0.3392097782415713,865522.017976
chile,2010-02,-1.2218479632426544,-1.0057210883728789,12.58,0.2946850962178473,612079.182613
chile,2010-03,-1.118353363542474,-1.0203489896671476,16.05,0.3268175014105243,918459.536755
chile,2010-04,-1.395752806634198,-1.0979769378340585,21.74,0.2476465362213593,672030.653673
chile,2010-05,-2.4980623144099314,-1.4091822288702378,26.1,0.0822442077416855,266113.160049
chile,2010-06,-2.729906578057007,-1.4775019132883411,28.58,0.0652253828655037,269230.276074
chile,2010-07,-2.282328520115127,-1.5460198395074516,28.9,0.1020463129604259,319671.130924
chile,2010-08,-2.4885389037935,-1.5597010106641178,28.82,0.0830311945541202,268577.635585
chile,2010-09,-2.6401828161444247,-1.7884491318499411,27.65,0.0713482247566608,262382.105263
chile,2010-10,-2.931629621402529,-1.6984595770824726,23.48,0.0533100920528521,207361.087432
chile,2010-11,-2.917384864450276,-1.3648351466555009,19.83,0.0540749157886754,166657.223962
chile,2010-12,-1.6549778206821626,-0.8086529747568977,11.12,0.1910962940439059,372799.214366
chile,2011-01,-1.2146747978810457,-1.1410958396083004,15.22,0.2968065207106037,967169.079812
chile,2011-02,-1.3626758846035854,-1.0636300755004329,18.95,0.2559749004046703,713583.209733
chile,2011-03,-1.4987730252968428,-1.0964886115832102,20.53,0.2234041032366953,769013.293413
chile,2011-04,-1.7262881446033411,-1.296610626463642,24.26,0.1779436868770884,688859.882998
chile,2011-05,-2.617776419077405,-1.6120420003095914,25.72,0.0729649259978417,386022.451128
chile,2011-06,-2.8051349615523287,-1.6807879189189836,28.14,0.0604986056358457,346041.407089
chile,2011-07,-2.499047317130367,-1.7243055710780382,28.52,0.0821632368581369,376373.034212
chile,2011-08,-2.354227707458872,-1.6108346097564996,28.75,0.0949668203881484,415772.478718
chile,2011-09,-2.5353469699406896,-1.6383148194650308,27.41,0.079234222601233,367720.735975
chile,2011-10,-2.8814252561094595,-1.6293932020682718,22.31,0.056054813408189,296207.066327
chile,2011-11,-3.236217440744532,-1.1254956117836223,20.34,0.0393123153801646,124266.906009
chile,2011-12,-1.8778423410838536,-0.7554272597626241,18.79,0.1529196986056923,372591.600681
chile,2012-01,-1.4867177787892527,-1.0183970423452826,15.65,0.226113593746146,828243.039867
chile,2012-02,-1.4255454950479012,-1.0317163729398795,19.45,0.24037730280961,717144.666105
chile,2012-03,-1.5826201147004706,-1.039583205053778,22.06,0.2054361262147002,670853.93948
chile,2012-04,-1.913367415195732,-1.183473569046778,22.69,0.1475825770875103,512636.796212
chile,2012-05,-2.646129891973917,-1.4569822805947714,25.8,0.0709251706679764,342214.95921
chile,2012-06,-2.602339711317324,-1.5673774124748914,26.52,0.0741000026203814,361761.951103
chile,2012-07,-2.149517984895533,-1.5399165949859588,28.33,0.11654031843103,452663.824627
chile,2012-08,-2.5085084792354406,-1.5725822490695558,28.02,0.0813895429482297,344975.542169
chile,2012-09,-2.6025736246208435,-1.7926463590909694,27.15,0.0740826716710265,351283.435435
chile,2012-10,-3.16014840961369,-1.7396647775686065,24.08,0.0424194451598662,218833.969248
chile,2012-11,-3.010546240494397,-1.4197959811970875,18.15,0.0492647610019405,174960.078577
chile,2012-12,-1.9798851670743511,-0.486594335622723,18.34,0.1380850931157221,214662.467871
chile,2013-01,-1.4533757168471255,-0.993137175286916,19.0,0.2337797802364737,697154.846112
chile,2013-02,-1.1760526635372452,-0.9426585620120916,18.39,0.3084940682497079,901877.872177
chile,2013-03,-1.3528720925436546,-0.9913497414523208,16.43,0.2584967668288842,835865.419025
chile,2013-04,-1.6886815021255956,-1.1219346588967416,23.46,0.1847629730514247,624645.224201
chile,2013-05,-2.272721948581278,-1.3510105637234278,24.22,0.103031352014264,464545.525097
chile,2013-06,-2.3532091318803885,-1.5369737067710445,27.6,0.0950636005527507,476784.237209
chile,2013-07,-2.197911225453791,-1.5461029575685648,27.68,0.1110348430634776,497103.838573
chile,2013-08,-2.16584291644773,-1.6297518922090657,28.57,0.1146532507439603,493441.005102
chile,2013-09,-2.3664820450668245,-1.6503773721159658,27.35,0.0938101663982104,378342.171875
chile,2013-10,-2.5481017364917538,-1.610722096441577,24.89,0.0782300263473516,354590.255383
chile,2013-11,-2.8378512977539825,-1.124847826316102,21.55,0.0585513402941886,146402.36526
chile,2013-12,-1.8996190612357144,-0.4332380187162534,20.01,0.1496256065612717,220075.220543
chile,2014-01,-1.4950823160820643,-0.795231763275426,14.8,0.2242301462237118,603439.984496
chile,2014-02,-1.2789347423999318,-0.8859909139758502,18.79,0.2783336396113514,787009.117148
chile,2014-03,-1.4919772246723644,-0.9985477288774336,19.44,0.2249274834121169,788670.02443
chile,2014-04,-1.5805025893769395,-1.1850726454143985,23.09,0.2058716033185053,840193.71279
chile,2014-05,-2.5260795344305103,-1.7111131877743788,25.6,0.0799719337145987,574097.432208
chile,2014-06,-2.3738995805137484,-1.7048044623232683,27.54,0.0931169005044519,581119.807481
chile,2014-07,-2.1917232608192263,-1.7240212081132456,28.38,0.1117240529495547,661902.366798
chile,2014-08,-2.332256877808868,-1.8090718361199083,28.78,0.0970764100785449,559942.899878
chile,2014-09,-2.4821432902191765,-1.9281720104481328,27.05,0.0835639317638513,543551.877579
chile,2014-10,-2.98874801390725,-1.993503040587061,23.94,0.0503504353234662,381435.161527
chile,2014-11,-2.7851595893209216,-1.2220971146598183,18.49,0.0617192385135988,195524.01222
chile,2014-12,-1.9811010612426887,-0.7180994065873186,18.37,0.1379172982873172,331629.557105
chile,2015-01,-1.3445734401264244,-0.9930123348212688,16.65,0.2606508673512255,956591.020243
chile,2015-02,-1.3599573603651465,-0.916763518142272,15.62,0.2566717211086922,781502.868934
chile,2015-03,-1.4209485726788798,-0.9065790202152066,22.74,0.2414848422960723,877518.937856
chile,2015-04,-1.6772739848275176,-1.1280377649178186,25.33,0.1868827274428206,740669.7405
chile,2015-05,-2.6542830513792253,-1.6496065360979912,26.32,0.0703492573923103,448698.146799
chile,2015-06,-2.4676198593702705,-1.7749163158090566,28.34,0.0847864226408819,585618.837758
chile,2015-07,-2.0687269287294003,-1.7147055240137823,28.63,0.1263465274972003,723718.794444
chile,2015-08,-2.3317373826386456,-1.6811727264644922,28.23,0.0971268539062512,493115.241676
chile,2015-09,-2.265504920308569,-1.8381175049288057,27.66,0.1037776218809396,632787.353865
chile,2015-10,-2.6542424410023058,-1.9237271523935584,24.52,0.0703521143601799,497168.179329
chile,2015-11,-3.0389100266325126,-1.4082589428390635,23.75,0.0478870566750379,215913.074407
chile,2015-12,-2.149442561681366,-0.7829135369569555,21.99,0.1165491086079138,309085.499891
chile,2016-01,-1.4493394064270129,-0.8914315652046327,15.01,0.2347252949111429,789565.037796
chile,2016-02,-1.2588341745938592,-0.9306937277576784,16.31,0.2839849104093754,1022898.767436
chile,2016-03,-1.2759868300929833,-0.9678025265890636,21.76,0.2791553533479475,1057398.281127
chile,2016-04,-1.7471772145454956,-1.1537382128741265,22.68,0.174265162987897,671710.608558
chile,2016-05,-2.4257673587167004,-1.5439910525913452,25.24,0.0884102506292425,569036.290398
chile,2016-06,-2.2665649212092136,-1.716919486697876,28.19,0.1036676757900513,646473.346325
chile,2016-07,-2.112576811509384,-1.6229379006982023,29.55,0.1209259612080713,621671.520527
chile,2016-08,-2.2597170434721288,-1.6971362249293844,28.67,0.1043800155833862,629710.409389
chile,2016-09,-2.349320460232673,-1.680868678355379,27.89,0.0954339913783541,572973.786251
chile,2016-10,-2.6671384270389416,-1.8155842937948,24.72,0.0694506794148136,515052.175784
chile,2016-11,-2.789985807907574,-1.1758159066235054,20.41,0.0614220856167305,237001.69475
chile,2016-12,-1.847331965702738,-1.0070269968774856,20.47,0.1576572406032744,632723.013961
chile,2017-01,-1.5036570625082466,-0.9750731404907512,18.12,0.222315649471301,1003653.369565
chile,2017-02,-1.4814891206099514,-0.9566242877278264,20.03,0.2272989606762374,873924.606976
chile,2017-03,-1.7326912931797331,-0.9356755566100052,20.46,0.1768079271115856,689797.364262
chile,2017-04,-1.8740340533655493,-1.1919062749249971,23.54,0.1535031711262183,712722.964427
chile,2017-05,-2.8461067543964544,-1.6740036279471338,25.02,0.0580699619758765,464657.882667
chile,2017-06,-2.5751153311293766,-1.672257673357358,26.51,0.0761450403986724,560230.149095
chile,2017-07,-2.1698662435922005,-1.6337543428749228,27.93,0.1141928899201342,649945.204918
chile,2017-08,-2.183619542569347,-1.5360980118382823,28.39,0.11263311159914,643382.118959
chile,2017-09,-2.2590785919843515,-1.5222213483978138,27.2,0.1044466784378645,601006.494042
chile,2017-10,-2.656701753211624,-1.7531095454238306,24.18,0.0701793091244925,494285.923788
chile,2017-11,-2.964560911170365,-1.132863630099355,21.07,0.0515831138423414,197161.344303
chile,2017-12,-2.355701960762681,-0.444345384063655,17.99,0.0948269183902691,210968.019339
chile,2018-01,-1.715333779185694,-0.8633937611786741,14.45,0.1799036625925909,743628.064975
chile,2018-02,-1.558472977707417,-0.8879547028153321,22.11,0.2104571987880559,844740.308627
chile,2018-03,-1.48987988808095,-0.9168734849881436,18.38,0.2253997271073734,968030.432716
chile,2018-04,-1.8933203630381377,-1.1128691204924388,22.81,0.1505710274343196,730613.225806
chile,2018-05,-2.647022835217096,-1.423374002110983,24.97,0.0708618667836513,442249.165629
chile,2018-06,-2.563610102636153,-1.520018985471425,27.67,0.0770261655405853,479506.534065
chile,2018-07,-2.05932953613042,-1.4734605699166028,27.94,0.1275394518297421,664081.095591
chile,2018-08,-2.1448612170716976,-1.520106900606351,28.24,0.1170842852165763,697345.71102
chile,2018-09,-2.0937702065844137,-1.4749201534434304,28.54,0.1232216877326464,613293.216783
chile,2018-10,-2.327183729041353,-1.4798917329794334,25.61,0.0975701444838046,585652.094862
chile,2018-11,-3.133322118928529,-1.1621035905873431,20.98,0.0435728025092275,183783.890665
chile,2018-12,-2.283910264002205,-0.8119218694815047,17.94,0.1018850294169578,323571.317568
chile,2019-01,-2.0083982904643136,-0.9811317760386956,15.87,0.1342034575706886,642522.579354
chile,2019-02,-1.7445887633199064,-1.0810642265076127,21.17,0.1747168241618897,851816.792453
chile,2019-03,-1.570218789497757,-1.191136019973382,20.13,0.2079996692351399,1216105.426127
chile,2019-04,-1.9773762828808656,-1.3416272523992896,23.24,0.1384319675751702,934691.361897
chile,2019-05,-2.6345134220406567,-1.5949468343395845,26.54,0.0717538747697728,561582.824051
chile,2019-06,-2.678769531781757,-1.643355132864115,28.45,0.0686475708617941,552350.082773
chile,2019-07,-2.137040183138613,-1.4992411608423737,28.62,0.1180035956773697,721557.635468
chile,2019-08,-2.3067295494288005,-1.522110688913847,28.42,0.0995864119972542,570517.109482
chile,2019-09,-2.148684533040745,-1.440418098538758,27.81,0.1166374896637311,637921.165541
chile,2019-10,-2.712309492216089,-1.6488786594322224,27.27,0.0663833177867902,470897.186687
chile,2019-11,-3.592242961114208,-0.9310442723679246,20.53,0.0275364978112876,91474.7729
chile,2019-12,-2.4942687159784604,-1.2397214966001835,19.72,0.0825568017924338,445675.409326
chile,2020-01,-2.1839822388345174,-1.1151889272887343,18.64,0.1125922673976959,628618.081732
chile,2020-02,-1.6443233680068,-1.1202059743888224,19.73,0.1931432054623577,1005878.859595
chile,2020-03,-1.6464611546321986,-1.1712394944093378,23.33,0.19273074753154,1151573.564516
chile,2020-04,-2.082590073998075,-1.4411549171290383,24.24,0.1246070523889623,781846.100549
chile,2020-05,-2.796050790753475,-1.6272094045178176,25.55,0.0610506891162617,460706.483461
chile,2020-06,-2.471633256461063,-1.542417114997649,28.06,0.0844468229888816,620702.244039
chile,2020-07,-2.318268623848988,-1.528297553120951,28.73,0.0984438815273604,532245.532503
chile,2020-08,-2.183917837860634,-1.4978833099540865,28.97,0.1125995186828605,637947.906977
chile,2020-09,-2.034627283100794,-1.4616365352448524,27.94,0.1307291984063067,744606.351876
chile,2020-10,-2.6348682482370247,-1.7475489873916992,26.32,0.0717284191317443,613275.889782
chile,2020-11,-3.429784197428652,-1.6890084120760738,22.37,0.0323939307122002,250025.408771
chile,2020-12,-2.705840424985736,-1.269722883925741,15.23,0.0668141479647427,381979.604842
chile,2021-01,-2.152933411394833,-1.115840093527786,15.74,0.1161429624954875,622944.838217
chile,2021-02,-1.7465422639153585,-1.1408751738052056,19.52,0.1743758478989555,1034163.248826
chile,2021-03,-1.625327869544201,-1.2380061978045906,20.77,0.1968471244456891,1489414.286207
chile,2021-04,-2.1385420826257,-1.5344303673450528,22.11,0.1178264991614205,1015951.544527
chile,2021-05,-2.804656321221231,-1.8578657155152467,25.81,0.0605275696395953,683975.333333
chile,2021-06,-2.494057252085624,-1.7238248215830565,27.7,0.0825742614210964,804386.317265
chile,2021-07,-2.1507230976563645,-1.508869085420144,28.47,0.1163999587977171,759712.915913
chile,2021-08,-2.375286130078016,-1.590481702649453,29.34,0.0929878787748136,679827.119725
chile,2021-09,-2.338740351912958,-1.4696881604727836,28.13,0.0964490536099903,634803.508696
chile,2021-10,-2.393195217936436,-1.413685348076663,26.01,0.0913373743131435,677162.039474
chile,2021-11,-2.976668279200529,-1.43113488512026,19.89,0.0509623436287515,378206.0
chile,2021-12,-2.9727444463311854,-1.2081989309886314,21.07,0.0511627041813716,319456.106461
chile,2022-01,-2.1276321299298746,-0.9557443132464704,16.11,0.119119018535829,714672.16645
chile,2022-02,-1.901557479932728,-1.0135285414499078,19.45,0.149335850413058,921577.084596
chile,2022-03,-1.88288245184032,-1.0614713208804227,22.51,0.152150905416737,1099157.849089
chile,2022-04,-1.9765567284125007,-1.0837565899980866,23.68,0.1385454666157311,961071.200118
chile,2022-05,-2.6557281243400466,-1.469411285840302,26.54,0.070247671000191,644742.377227
chile,2022-06,-2.7375616325452743,-1.3551303093887483,28.58,0.0647279852375724,512078.646762
chile,2022-07,-2.39238565345076,-1.218543689972713,29.31,0.0914113477466945,534438.495096
chile,2022-08,-2.5167114661237986,-1.3685970522740831,29.25,0.0807246364326938,598337.206287
chile,2022-09,-2.512228528789555,-1.298717111466916,28.03,0.0810873322831191,504402.990106
chile,2022-10,-2.854767166733489,-1.3564084683102575,24.26,0.0575692235909382,437448.835404
chile,2022-11,-3.2952476816527385,-1.1432796149181073,22.64,0.0370588651094364,215404.648683
chile,2022-12,-2.955114017695253,-0.731078590515953,17.88,0.0520727230256143,219769.850436
chile,2023-01,-2.1093746355710445,-0.9551144725580348,17.98,0.1213138080568831,759260.210499
chile,2023-02,-2.024206845301239,-1.0693134673461566,21.11,0.1320985762540333,844104.807692
chile,2023-03,-2.110994432008074,-1.147381701140567,22.16,0.1211174634449112,968886.456693
chile,2023-04,-2.568587988111346,-1.4494113184094897,24.65,0.0766436908573053,680642.52663
chile,2023-05,-2.875411350908885,-1.5699260488052074,25.67,0.0563929374459376,538745.579049
chile,2023-06,-2.854845267465141,-1.6324551815285666,27.81,0.0575647275680287,644948.418628
chile,2023-07,-2.375449845229733,-1.5737313559198394,29.38,0.0929726564962249,764081.408587
chile,2023-08,-2.3123683820320227,-1.602024950438666,29.93,0.0990264411650942,843336.962779
chile,2023-09,-2.209300100105764,-1.5878027081629909,27.92,0.1097774548630469,909946.927593
chile,2023-10,-2.4562023868593883,-1.6145468075779454,24.47,0.0857600167060716,850130.522613
chile,2023-11,-3.3446759777225266,-1.548017665140923,21.09,0.0352716421040263,336537.61166
chile,2023-12,-2.977124847708565,-0.9111926189959422,18.38,0.0509390811384193,257600.236318
chile,2024-01,-2.3087608103254365,-0.9058631418506032,16.78,0.0993843313214976,624385.883226
chile,2024-02,-1.9955639233447853,-0.9650287936392186,17.55,0.1359369745148098,859878.275591
chile,2024-03,-1.8361622524169063,-1.0236602848326897,22.07,0.1594280983535712,1115475.655441
chile,2024-04,-1.879382355656089,-1.1853563842926813,22.54,0.1526843812840174,1241562.169503
chile,2024-05,-2.3232564829445392,-1.299848718164116,27.47,0.0979540798637943,748555.796038
chile,2024-06,-2.751528991188866,-1.646071758255737,28.49,0.0638301907578552,621636.141079
chile,2024-07,-2.5240492755415764,-1.4432212711457748,29.72,0.0801344623756895,597689.301439
chile,2024-08,-2.5443154133299952,-1.4942014205481349,29.06,0.0785267919788056,664925.650624
chile,2024-09,-2.435083495982344,-1.4215069614287807,28.43,0.0875904332934555,707365.687655
chile,2024-10,-2.8397049576852167,-1.4469035996560349,24.9,0.058442906551456,562753.557161
chile,2024-11,-3.3509345484376705,-1.0512673431335495,21.89,0.0350515813887621,233149.150215
chile,2024-12,-3.409211321697651,-0.5152505147151561,17.76,0.0330672695324447,141301.881486
chile,2025-01,-2.337685476915356,-0.607214962921278,13.64,0.0965508489864451,562638.585061
chile,2025-02,-1.9691944991069283,-0.8165427883694768,20.37,0.1395692340914408,858093.970588
costarica,2010-01,-2.487301764303606,-2.4662674070435795,12.41,0.0831339792902148,861735.194346
costarica,2010-02,-2.2378956963294487,-2.547696650705476,12.58,0.1066827612703264,1035203.243934
costarica,2010-03,-2.374930469919492,-2.519292581688878,16.05,0.093020956740428,1170698.099379
costarica,2010-04,-2.301581927318914,-2.471620381933569,21.74,0.1001003669014113,1073361.184834
costarica,2010-05,-2.0641023975422503,-2.546315699953684,26.1,0.1269321740807107,1279794.247449
costarica,2010-06,-2.153491808527687,-2.505944151281037,28.58,0.1160781267019741,1339933.14951
costarica,2010-07,-2.032447003331979,-2.532402288896324,28.9,0.1310145355771839,1100124.666667
costarica,2010-08,-2.1635158724646644,-2.552569636508424,28.82,0.1149203645735199,1003045.905006
costarica,2010-09,-2.10224653711031,-2.466584056284291,27.65,0.1221816341256901,884882.391048
costarica,2010-10,-2.284258763406528,-2.4812595549791183,23.48,0.1018495287312398,867204.784689
costarica,2010-11,-2.262907662072359,-2.5067430867594247,19.83,0.1040475094963039,1004900.969325
costarica,2010-12,-2.425161802501681,-2.4835125177850728,11.12,0.0884638042192006,921870.659472
costarica,2011-01,-2.638682800421788,-2.4501391199042435,15.22,0.0714553285241633,862032.526072
costarica,2011-02,-2.369536357642544,-2.462851718661106,18.95,0.0935240779514262,1056335.481221
costarica,2011-03,-2.236407004286713,-2.4487032764786774,20.53,0.1068416973221915,1421726.979167
costarica,2011-04,-2.1346766736718945,-2.4376528104679203,24.26,0.1182828281471661,1432900.080092
costarica,2011-05,-2.2475673309852704,-2.515084723818205,25.72,0.1056559381125827,1378436.31644
costarica,2011-06,-2.101038569052035,-2.4494309609412825,28.14,0.1223293148158422,1509670.359212
costarica,2011-07,-2.2346368622036312,-2.4083556993987925,28.52,0.1070309897947078,971313.3
costarica,2011-08,-2.3179341203691,-2.473021246752945,28.75,0.098476816856489,1021335.278766
costarica,2011-09,-2.552677411570824,-2.296253288035067,27.41,0.0778728888610166,698017.683897
costarica,2011-10,-2.5772365040414096,-2.470568552743752,22.31,0.0759836947830639,931327.171598
costarica,2011-11,-2.5151965153647287,-2.4268525901200726,20.34,0.0808470229633097,939171.472254
costarica,2011-12,-2.6732131320537578,-2.4262752141963224,18.79,0.0690300658693544,893858.269231
costarica,2012-01,-2.59823149690312,-2.5790036791186823,15.65,0.0744050474850632,1298709.617414
costarica,2012-02,-2.4062121116973305,-2.4781205679994267,19.45,0.0901561500296064,1142574.183552
costarica,2012-03,-2.349818353520678,-2.4627706068445465,22.06,0.0953864872615711,1292738.474178
costarica,2012-04,-2.1698863785151623,-2.595966731186857,22.69,0.1141905906782405,1628063.592493
costarica,2012-05,-2.047135855171012,-2.531417369655186,25.8,0.1291041475278672,1824908.754717
costarica,2012-06,-2.306604904125732,-2.5997508272621643,26.52,0.0995988257494009,1365162.570659
costarica,2012-07,-2.0698759584005733,-2.5947972699610484,28.33,0.1262014349620338,1406915.649264
costarica,2012-08,-2.1673017997286856,-2.446443339662579,28.02,0.1144861069846057,1162713.441109
costarica,2012-09,-2.2918953987482857,-2.4076776215782143,27.15,0.1010747033156971,886656.166667
costarica,2012-10,-2.379351299114332,-2.45812137699643,24.08,0.0926106346293904,980079.626168
costarica,2012-11,-2.31142730528544,-2.517180772498725,18.15,0.0991196765100981,1054739.52912
costarica,2012-12,-2.494362020892061,-2.489716708779756,18.34,0.082549099196526,951547.21351
costarica,2013-01,-2.467866751794183,-2.516120688592957,19.0,0.0847654920993837,1158780.049505
costarica,2013-02,-2.4742627796510424,-2.553097137640115,18.39,0.084225059803012,1233052.570694
costarica,2013-03,-2.3832953959761225,-2.498483613112015,16.43,0.0922460886907962,1346630.170316
costarica,2013-04,-2.35331716939431,-2.526109513423915,23.46,0.0950533306724587,1307917.1375
costarica,2013-05,-2.1748110624875023,-2.506030787786101,24.22,0.1136296205406023,1626147.904412
costarica,2013-06,-2.319173433643867,-2.5776576484309617,27.6,0.0983548488240136,1395494.960526
costarica,2013-07,-2.1084684574460555,-2.5939554685996824,27.68,0.1214237898000022,1550795.261044
costarica,2013-08,-2.224498515856795,-2.429087531330969,28.57,0.1081216263226836,1035241.316686
costarica,2013-09,-2.182379277187944,-2.519291513713884,27.35,0.1127728932134864,1084788.111801
costarica,2013-10,-2.2428630040085147,-2.5012911945341405,24.89,0.1061541491474934,1171802.731707
costarica,2013-11,-2.3590061254044064,-2.4726319212606733,21.55,0.0945141117064214,909175.556872
