DATE,TAVG,TMIN,TMAX,PRCP,TAVG_anom,TMIN_anom,TMAX_anom,PRCP_anom
2015-08-01,28.23,23.44,33.03,402.9,-0.2589999999999968,-0.3219999999999992,-0.18900000000000006,199.98999999999998
2015-09-01,27.66,23.33,31.99,151.9,0.08900000000000219,0.36599999999999966,-0.18400000000000105,-20.079999999999984
2015-10-01,24.52,19.47,29.57,12.8,0.019999999999999574,0.03599999999999781,0.0019999999999988916,-56.129999999999995
2015-11-01,23.75,18.65,28.84,71.9,3.240000000000002,3.680999999999999,2.7940000000000005,35.74
2015-12-01,21.99,17.0,26.98,18.3,3.5159999999999982,4.284000000000001,2.7510000000000012,-32.69
2016-01-01,15.01,9.78,20.25,143.6,-0.7080000000000002,0.1169999999999991,-1.5230000000000032,68.63999999999999
2016-02-01,16.31,9.88,22.74,43.0,-2.030000000000001,-2.334999999999999,-1.7270000000000039,-7.519999999999996
2016-03-01,21.76,15.77,27.75,134.9,1.9620000000000033,2.3000000000000007,1.625,63.06
2016-04-01,22.68,16.74,28.63,32.3,-0.6039999999999992,-0.3240000000000016,-0.8750000000000036,-28.669999999999995
2016-05-01,25.24,19.21,31.26,156.7,-0.3130000000000024,-0.5279999999999987,-0.10999999999999588,55.91999999999999
2016-06-01,28.19,23.11,33.28,195.9,0.43599999999999994,0.5459999999999994,0.3370000000000033,9.450000000000017
2016-07-01,29.55,24.28,34.81,101.5,1.1020000000000003,0.8140000000000001,1.3790000000000049,-83.41
2016-08-01,28.67,24.12,33.22,251.7,0.1810000000000045,0.35800000000000054,0.0009999999999976694,48.78999999999999
2016-09-01,27.89,23.28,32.5,184.6,0.3190000000000026,0.3160000000000025,0.3260000000000005,12.620000000000005
2016-10-01,24.72,19.97,29.48,70.5,0.21999999999999886,0.5359999999999978,-0.08800000000000097,1.5700000000000074
2016-11-01,20.41,14.18,26.63,1.5,-0.09999999999999787,-0.7889999999999997,0.5839999999999996,-34.660000000000004
2016-12-01,20.47,14.73,26.2,63.9,1.9959999999999987,2.014000000000001,1.971,12.909999999999997
2017-01-01,18.12,12.01,24.24,50.4,2.402000000000001,2.3469999999999995,2.466999999999995,-24.56000000000001
2017-02-01,20.03,13.34,26.72,24.2,1.6900000000000013,1.125,2.2529999999999966,-26.319999999999997
2017-03-01,20.46,13.71,27.21,2.6,0.6620000000000026,0.240000000000002,1.0850000000000009,-69.24000000000001
2017-04-01,23.54,16.47,30.61,0.0,0.2560000000000002,-0.5940000000000012,1.1049999999999969,-60.96999999999999
2017-05-01,25.02,18.2,31.85,85.4,-0.5330000000000013,-1.5380000000000003,0.480000000000004,-15.379999999999995
2017-06-01,26.51,21.93,31.09,138.3,-1.2439999999999998,-0.6340000000000003,-1.852999999999998,-48.14999999999998
2017-07-01,27.93,22.97,32.9,269.3,-0.5180000000000007,-0.4960000000000022,-0.5309999999999988,84.39000000000001
2017-08-01,28.39,23.74,33.05,152.2,-0.09899999999999665,-0.022000000000002018,-0.16900000000000404,-50.71000000000001
2017-09-01,27.2,22.91,31.48,357.9,-0.37099999999999866,-0.053999999999998494,-0.6939999999999991,185.92
2017-10-01,24.18,20.0,28.36,91.4,-0.3200000000000003,0.565999999999999,-1.208000000000002,22.470000000000013
2017-11-01,21.07,15.83,26.3,4.4,0.5600000000000023,0.8610000000000007,0.25400000000000134,-31.760000000000005
2017-12-01,17.99,11.76,24.21,8.9,-0.48400000000000176,-0.9559999999999995,-0.01899999999999835,-42.09
2018-01-01,14.45,8.47,20.44,53.3,-1.2680000000000007,-1.1929999999999996,-1.333000000000002,-21.66000000000001
2018-02-01,22.11,16.03,28.19,9.2,3.7699999999999996,3.8150000000000013,3.722999999999999,-41.31999999999999
2018-03-01,18.38,11.59,25.16,21.2,-1.4179999999999993,-1.879999999999999,-0.9649999999999999,-50.64
2018-04-01,22.81,16.47,29.15,54.3,-0.4740000000000002,-0.5940000000000012,-0.355000000000004,-6.669999999999995
2018-05-01,24.97,20.25,29.7,190.5,-0.583000000000002,0.5120000000000005,-1.6699999999999982,89.72
2018-06-01,27.67,22.57,32.77,241.8,-0.08399999999999963,0.006000000000000227,-0.1729999999999947,55.35000000000002
2018-07-01,27.94,23.12,32.75,234.6,-0.5079999999999991,-0.3460000000000001,-0.6809999999999974,49.69
2018-08-01,28.24,23.52,32.95,170.8,-0.24899999999999878,-0.24200000000000088,-0.26899999999999835,-32.109999999999985
2018-09-01,28.54,24.03,33.05,48.7,0.9690000000000012,1.0660000000000025,0.8759999999999977,-123.27999999999999
2018-10-01,25.61,20.74,30.48,57.0,1.1099999999999994,1.3059999999999974,0.911999999999999,-11.929999999999993
2018-11-01,20.98,15.57,26.38,56.2,0.4700000000000024,0.6010000000000009,0.33399999999999963,20.04
2018-12-01,17.94,12.85,23.02,172.8,-0.5339999999999989,0.13400000000000034,-1.2089999999999996,121.81
2019-01-01,15.87,10.04,21.69,88.9,0.15199999999999925,0.3769999999999989,-0.08300000000000196,13.939999999999998
2019-02-01,21.17,15.5,26.84,44.9,2.830000000000002,3.285,2.3729999999999976,-5.619999999999997
2019-03-01,20.13,14.24,26.02,14.2,0.33200000000000074,0.7700000000000014,-0.10500000000000043,-57.64
2019-04-01,23.24,17.02,29.45,37.4,-0.04400000000000048,-0.04400000000000048,-0.05500000000000327,-23.569999999999993
2019-05-01,26.54,20.83,32.25,110.3,0.9869999999999983,1.0919999999999987,0.8800000000000026,9.519999999999996
2019-06-01,28.45,23.27,33.63,228.0,0.695999999999998,0.7059999999999995,0.6870000000000047,41.55000000000001
2019-07-01,28.62,23.59,33.65,152.5,0.1720000000000006,0.12399999999999878,0.2190000000000012,-32.41
2019-08-01,28.42,24.01,32.83,184.8,-0.06899999999999551,0.2480000000000011,-0.3890000000000029,-18.109999999999985
2019-09-01,27.81,22.95,32.67,49.1,0.23900000000000077,-0.013999999999999346,0.4960000000000022,-122.88
2019-10-01,27.27,22.61,31.94,154.3,2.7699999999999996,3.1759999999999984,2.372,85.37000000000002
2019-11-01,20.53,15.08,25.98,29.5,0.020000000000003126,0.11100000000000065,-0.06599999999999895,-6.660000000000004
2019-12-01,19.72,14.69,24.75,125.8,1.2459999999999987,1.9740000000000002,0.5210000000000008,74.81
2020-01-01,18.64,13.13,24.14,15.8,2.9220000000000006,3.4670000000000005,2.3669999999999973,-59.16000000000001
2020-02-01,19.73,13.53,25.92,40.0,1.3900000000000006,1.3149999999999995,1.4529999999999994,-10.519999999999996
2020-03-01,23.33,16.86,29.79,8.6,3.532,3.3900000000000006,3.664999999999999,-63.24
2020-04-01,24.24,18.61,29.87,55.9,0.9559999999999995,1.5459999999999994,0.36499999999999844,-5.069999999999993
2020-05-01,25.55,19.62,31.47,97.8,-0.0030000000000001137,-0.11799999999999855,0.10000000000000142,-2.980000000000004
2020-06-01,28.06,23.29,32.84,264.5,0.3059999999999974,0.7259999999999991,-0.10299999999999443,78.05000000000001
2020-07-01,28.73,24.07,33.39,182.6,0.28200000000000003,0.6039999999999992,-0.04099999999999682,-2.3100000000000023
2020-08-01,28.97,24.39,33.55,188.4,0.48100000000000165,0.6280000000000001,0.33099999999999596,-14.509999999999991
2020-09-01,27.94,23.52,32.35,272.9,0.3690000000000033,0.5560000000000009,0.17600000000000193,100.91999999999999
2020-10-01,26.32,22.01,30.63,66.7,1.8200000000000003,2.5760000000000005,1.0619999999999976,-2.2299999999999898
2020-11-01,22.37,18.03,26.7,133.0,1.860000000000003,3.0610000000000017,0.6539999999999999,96.84
2020-12-01,15.23,9.43,21.03,26.4,-3.2439999999999998,-3.2859999999999996,-3.198999999999998,-24.590000000000003
2021-01-01,15.74,9.89,21.59,8.5,0.02200000000000024,0.2270000000000003,-0.18300000000000338,-66.46000000000001
2021-02-01,19.52,13.57,25.48,64.5,1.1799999999999997,1.3550000000000004,1.0129999999999981,13.980000000000004
2021-03-01,20.77,14.68,26.85,51.6,0.9720000000000013,1.2100000000000009,0.7250000000000014,-20.240000000000002
2021-04-01,22.11,16.34,27.89,161.2,-1.1739999999999995,-0.7240000000000002,-1.615000000000002,100.22999999999999
2021-05-01,25.81,20.04,31.59,4.4,0.2569999999999979,0.3019999999999996,0.22000000000000242,-96.38
2021-06-01,27.7,22.68,32.72,179.3,-0.054000000000002046,0.11599999999999966,-0.22299999999999898,-7.149999999999977
2021-07-01,28.47,23.71,33.23,163.7,0.021999999999998465,0.24399999999999977,-0.2010000000000005,-21.210000000000008
2021-08-01,29.34,24.77,33.92,156.0,0.8510000000000026,1.0079999999999991,0.7010000000000005,-46.91
2021-09-01,28.13,23.57,32.7,143.5,0.559000000000001,0.6060000000000016,0.5260000000000034,-28.47999999999999
2021-10-01,26.01,20.87,31.16,81.7,1.5100000000000016,1.436,1.5919999999999987,12.77000000000001
2021-11-01,19.89,14.7,25.07,106.7,-0.6199999999999974,-0.26900000000000013,-0.9759999999999991,70.53999999999999
2021-12-01,21.07,15.28,26.86,52.9,2.596,2.564,2.6310000000000002,1.9099999999999966
2022-01-01,16.11,10.49,21.73,23.4,0.39199999999999946,0.827,-0.043000000000002814,-51.56000000000001
2022-02-01,19.45,12.98,25.91,18.2,1.1099999999999994,0.7650000000000006,1.4429999999999978,-32.31999999999999
2022-03-01,22.51,16.16,28.85,146.4,2.7120000000000033,2.6900000000000013,2.7250000000000014,74.56
2022-04-01,23.68,18.3,29.05,132.1,0.3960000000000008,1.2360000000000007,-0.45500000000000185,71.13
2022-05-01,26.54,20.81,32.27,54.6,0.9869999999999983,1.0719999999999992,0.9000000000000057,-46.18
2022-06-01,28.58,23.11,34.06,117.1,0.825999999999997,0.5459999999999994,1.1170000000000044,-69.35
2022-07-01,29.31,23.88,34.74,124.8,0.8619999999999983,0.4139999999999979,1.3090000000000046,-60.11
2022-08-01,29.25,24.17,34.34,200.2,0.7610000000000028,0.40800000000000125,1.1210000000000022,-2.710000000000008
2022-09-01,28.03,23.34,32.72,569.6,0.4590000000000032,0.3760000000000012,0.5459999999999994,397.62
2022-10-01,24.26,18.83,29.69,54.3,-0.23999999999999844,-0.6040000000000028,0.12199999999999989,-14.629999999999995
2022-11-01,22.64,18.2,27.09,108.5,2.1300000000000026,3.231,1.0440000000000005,72.34
2022-12-01,17.88,12.65,23.11,24.3,-0.5940000000000012,-0.06599999999999895,-1.1189999999999998,-26.69
2023-01-01,17.98,11.36,24.59,25.7,2.2620000000000005,1.6969999999999992,2.8169999999999966,-49.260000000000005
2023-02-01,21.11,14.41,27.8,14.0,2.7699999999999996,2.1950000000000003,3.3329999999999984,-36.519999999999996
2023-03-01,22.16,15.39,28.93,8.4,2.362000000000002,1.9200000000000017,2.8049999999999997,-63.440000000000005
2023-04-01,24.65,18.83,30.48,92.5,1.3659999999999997,1.7659999999999982,0.9749999999999979,31.53000000000001
2023-05-01,25.67,19.99,31.35,162.0,0.11700000000000088,0.2519999999999989,-0.01999999999999602,61.22
2023-06-01,27.81,22.33,33.29,185.7,0.055999999999997385,-0.23400000000000176,0.3470000000000013,-0.75
